1|Уровень |212|34020|165|155||norow|Уровни алюминиевые| тип "Рельс" (скелетные)|2 глазка плюс один поворотный.||/img/pic/instr/small/URIVENJ RELS.jpg|/img/pic/instr/big/URIVENJ RELS.jpg
 0|Правило с уровнем 3000&nbsp;мм|214|89641/16-2-300|1290|1240|1210|

 1|Уровень лазерный 400 мм|235|35029|1890|1790|1750|neat|| MATRIX <span class=art>арт. 35029</span>|</span></p><UL><LI>штатив 1050 мм (тренога 850 мм) с 3 глазками<LI>ударопрочный металлический корпус с 2 глазками<LI>обеспечивается поворот на 360&deg;<LI>лазерный луч можно направить горизонтально и вертикально<LI>прямое измерение угла горизонтального отклонения<LI>направляющая линза дает 2 точки под углом 90&deg;<LI>линейная линза рисует линию уровня<LI><a href=/img/pic/instr/big/35029.pdf target=_blank title=Документ:PDF>см. краткое руководство по эксплуатации</a></UL><DL><DT>Точность:<DD>1мм / 1м<DT>Питание:<DD>2 батарейки 1.5 В типа AAA<DT>Комплектация:<DD>уровень, поворотная база, штатив,<br>2 линзы, пластиковый кейс</DL>||/img/pic/instr/med/35029.jpg|/img/pic/instr/big/jpg
 1|Уровень лазерный <strong>ротационный</strong> 100 мм|235|35031|3250|3180|3080|neat|| MATRIX <span class=art>арт. 35031</span>|<strong>Поворотный лазер</strong> &mdash; это совершенно новое устройство, совмещающее в себе механику, электронику и лазерные технологии.</span></p><UL><LI>штатив 1300 мм<LI>ударопрочный металлический корпус с 2 глазками<LI>обеспечивается поворот на 360&deg;<LI>луч поворотного лазера образует точную плоскость и рисует горизонтальную линию уровня всего периметра помещения<LI><a href=/img/pic/instr/big/35031.pdf target=_blank title=Документ:PDF>см. краткое руководство по эксплуатации</a></UL><DL><DT>Точность:<DD>1мм / 1м<DT>Рабочее расстояние (радиус):<DD>25 м<DT>Рабочая температура:<DD>от -10&deg;C до +40&deg;C<DT>Скорость вращения:<DD>от 0 до 450 об./мин.<DT>Питание:<DD>3 батарейки 1.5 В типа AAA<DT>Время непрерывной работы:<DD>3 ч<DT>Размер:<DD>120 х 126 х 175 мм<DT>Вес:<DD>0.8 кг<DT>Комплектация:<DD>уровень, головка ротационная,<br>штатив, пластиковый кейс</DL>||/img/pic/instr/med/Lazer uroven.jpg|/img/pic/instr/big/jpg

#1|Уровень |212|34020|165|155||norow|Уровни алюминиевые| тип "Рельс" (скелетные) MATRIX|2 глазка плюс один поворотный.||/img/pic/instr/small/URIVENJ RELS.jpg|/img/pic/instr/big/URIVENJ RELS.jpg
#0|Уровень "Рельс", &nbsp; 400&nbsp;мм|212|34020   |165|155|145
#0|Уровень "Рельс", &nbsp; 600&nbsp;мм|212|34023   |195|188|184
#0|Уровень "Рельс", &nbsp; 800&nbsp;мм|212|34026   |245|235|230
#0|Уровень "Рельс",       1000&nbsp;мм|212|34029   |285|275|268
#0|Уровень "Рельс",       1200&nbsp;мм|212|34032   |325|310|300
#0|Уровень "Рельс",       1500&nbsp;мм|212|34035   |385|370|360
#0|Уровень "Рельс",       2000&nbsp;мм|212|34041   |485|465|450

########################
#1|Уровень алюминиевый усиленный, &nbsp;&nbsp;600&nbsp;мм    |344|34706|365|norow|Уровни алюминиевые| MATRIX фрезерованные, 3 глазка (1 поворотный), 2 усиленные рукоятки|Жесткий усиленный алюминиевый профиль с метрической шкалой и ребрами жесткости. Фрезерованная рабочая поверхность обеспечивает дополнительную точность измерения. Модель имеет два акриловых глазка для проверки отклонений по горизонтали и вертикали, а также регулируемый глазок для выверки произвольных углов. Пластиковые заглушки на концах имеют резиновые вставки, предотвращающие скольжение при измерениях на наклонных плоскостях. Ручки делают использование уровня максимально удобным. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34515.jpg|/img/pic/instr/big/jpg
#0|Уровень алюминиевый усиленный, 1200&nbsp;мм               |344|34512|333
#0|Уровень алюминиевый усиленный, 1500&nbsp;мм               |344|34515|550
1|Уровень алюминиевый фрезерованный, &nbsp;&nbsp;600&nbsp;мм|344|33221|322|norow|Уровни алюминиевые| MATRIX фрезерованные|3 глазка, 2 эргономические рукоятки.||/img/pic/instr/small/Uroven MATRIX frezirovan.jpg|/img/pic/instr/big/Uroven MATRIX frezirovan.jpg
#0|Уровень алюминиевый фрезерованный, &nbsp;&nbsp;800&nbsp;мм|344|33224|288
#0|Уровень алюминиевый фрезерованный, 1000&nbsp;мм           |344|33228|495
#0|Уровень алюминиевый фрезерованный, 1200&nbsp;мм           |344|33230|570
0|Уровень алюминиевый фрезерованный, 1500&nbsp;мм           |344|33231|444
#0|Уровень алюминиевый фрезерованный, 2000&nbsp;мм           |344|33234|795
1|Уровень алюминиевый усиленный, 1000&nbsp;мм               |344|34410|465|norow|Уровни алюминиевые| MATRIX фрезерованные усиленные|Три акриловых глазка для проверки отклонений по горизонтали и вертикали, а также регулируемый глазок для выверки произвольных углов. Точность измерений – 0,5 мм / м (0,029 &deg;).||/img/pic/instr/small/34410.jpg|/img/pic/instr/big/jpg
0|Уровень алюминиевый усиленный, 1500&nbsp;мм               |344|34415|444
