# 302|Буры по бетону для перфоратора SDS Plus DUO (RennBohr, Франция)
 1|Бур по бетону SDS+ Duo RennBohr &numsp;5 &#215; 160 мм|302|&numsp;5 &#215; 160|590611|19|235|341|norow|Буры по бетону для перфоратора SDS+| "Duo" (RennBohr, Франция)|</span></p><UL><LI>Сверло-бур по бетону и камню с хвостовиком SDS plus RennBohr "Duo" имеет напайку повышенной прочности и центрирующий наконечник для точного засверливания.<LI>Угол вершины, приближенный к 180°, усиливает эффект долбления.<LI>Канавка оптимальной глубины и формы с компрессионными и декомпрессионными участками способствуют быстрому выводу шлама.<LI>Усиленная основа предотвращает изгиб бура при попадании в арматуру и других боковых нагрузках.</UL><p><span class="addt">||/img/pic/drill/small/DUO1.JPG|/img/pic/drill/big/DUO2.jpg
 0|Сверло по металлу &numsp;3.3 мм быстрореж. сталь цил.хв.(10 шт) |336|&numsp;3.3 мм быстрореж. сталь цил.хв.(10 шт) |72233 |  15|  55,00|
 0|Сверло по металлу &numsp;3.3 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;3.3 мм полир. HSS, цил.хв. ( 10 шт )   |71533 |  16|  55,00|
 0|Сверло по металлу &numsp;3.4 мм быстрореж. сталь цил.хв.(10 шт) |336|&numsp;3.4 мм быстрореж. сталь цил.хв.(10 шт) |72234 |  12|  55,00|
 0|Сверло по металлу &numsp;3.4 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;3.4 мм полир. HSS, цил.хв. ( 10 шт )   |71534 |  29|  55,00|
 0|Сверло по металлу &numsp;3.6 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;3.6 мм полир. HSS, цил.хв. ( 10 шт )   |71536 |  47|  55,00|
 0|Сверло по металлу &numsp;4.3 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;4.3 мм полир. HSS, цил.хв. ( 10 шт )   |71543 |  61|  77,00|
 0|Сверло по металлу &numsp;4.4 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;4.4 мм полир. HSS, цил.хв. ( 10 шт )   |71544 |  68|  77,00|
 0|Сверло по металлу &numsp;4.5 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;4.5 мм полир. HSS, цил.хв. ( 10 шт )   |71545 |  36|  77,00|
 0|Сверло по металлу &numsp;4.6 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;4.6 мм полир. HSS, цил.хв. ( 10 шт )   |71546 |  18|  77,00|
 0|Сверло по металлу &numsp;4.7 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;4.7 мм полир. HSS, цил.хв. ( 10 шт )   |71547 |  44|  77,00|
 0|Сверло по металлу &numsp;4.8 мм быстрореж. сталь цил.хв.(10 шт) |336|&numsp;4.8 мм быстрореж. сталь цил.хв.(10 шт) |72248 |  15|  88,00|
 0|Сверло по металлу &numsp;4.8 мм полир. HSS, цил.хв. ( 10 шт )   |336|&numsp;4.8 мм полир. HSS, цил.хв. ( 10 шт )   |71548 |  75|  88,00|
