1|Ключ рожковый &nbsp;&nbsp;8х10 мм|81|KRK-0810| 29,00| 27.50| 26,00 | |Ключи рожковые| оцинкованные, <abbr title="Хроматирование — химическое пассивирование электролитически оцинкованных деталей, заключающееся в кратковременном погружении их в раствор сильных окислителей, обычно — на основе солей хрома, откуда и название, с последующей промывкой водой. Вызывает образование плотной, прочной плёнки оксидов цинка на поверхности оцинкованной детали, что существенно улучшает стойкость её к коррозии. После хроматирования оцинкованная деталь приобретает светло-желтый цвет.">хроматированные</abbr>, пр-во г. Камышин|||/img/pic/keys/small/krk.jpg|/img/pic/keys/big/krk.jpg
0|Ключ накидной коленчатый 14 х 17 мм|82|KNK-1417| 91| 85| 83
0|Ключ накидной коленчатый 17 х 19 мм|82|KNK-1719|115|108| 98
0|Ключ накидной коленчатый 19 х 22 мм|82|KNK-1922|117|110|102
0|Ключ накидной коленчатый 27 х 30 мм|82|KNK-2730|218|208|202
0|Ключ накидной коленчатый 30 х 32 мм|82|KNK-3022|274|268|262
0|Ключ накидной коленчатый 32 х 36 мм|82|KNK-3236|825|815|798
0|Ключ накидной коленчатый 36 х 38 мм|82|KNK-3638|845|835|825
0|Ключ накидной коленчатый 36 х 41 мм|82|KNK-3641|865|855|845

1|Головка торцевая MATRIX Master 10 мм|269|13110| 36,00| 33,00| 36,00||Головки торцевые| MATRIX Master 6-гранные, 1/2", CrV|Головки сменные торцевые изготовлены из хромванадиевой стали и обладают повышенной износостойкостью. Твердость материала рабочей части головки – 42 HRс, что соответствует требованиям ГОСТа. Головки имеют полированное хромоникелевое покрытие. Динамический 6-гранный профиль с увеличенной площадью контакта с деталью снижает деформацию граней крепежа при высоких нагрузках. Посадочное место для присоединительного квадрата 1/2 дюйма.||/img/pic/keys/small/gol_tor.jpg|/img/pic/keys/big/jpg
0|Головка торцевая MATRIX Master 11 мм|269|13111| 36,00| 33,00| 36,00
0|Головка торцевая MATRIX Master 12 мм|269|13112| 39,00| 37,00| 39,00
0|Головка торцевая MATRIX Master 13 мм|269|13113| 39,00| 37,00| 39,00
0|Головка торцевая MATRIX Master 14 мм|269|13114| 39,00| 37,00| 39,00
0|Головка торцевая MATRIX Master 15 мм|269|13115| 42,00| 39,00| 42,00
0|Головка торцевая MATRIX Master 16 мм|269|13116| 42,00| 39,00| 42,00
0|Головка торцевая MATRIX Master 17 мм|269|13117| 42,00| 39,00| 42,00
0|Головка торцевая MATRIX Master 18 мм|269|13118| 49,00| 47,00| 49,00
0|Головка торцевая MATRIX Master 19 мм|269|13119| 49,00| 47,00| 49,00
0|Головка торцевая MATRIX Master 20 мм|269|13120| 56,00| 52,00| 56,00
0|Головка торцевая MATRIX Master 21 мм|269|13121| 67,00| 64,00| 67,00
0|Головка торцевая MATRIX Master 22 мм|269|13122| 69,00| 66,00| 69,00
0|Головка торцевая MATRIX Master 23 мм|269|13123| 72,00| 69,00| 72,00
0|Головка торцевая MATRIX Master 24 мм|269|13124| 72,00| 69,00| 72,00
0|Головка торцевая MATRIX Master 27 мм|269|13127| 95,00| 89,00| 95,00
0|Головка торцевая MATRIX Master 30 мм|269|13130|119,00|111,00|119,00
0|Головка торцевая MATRIX Master 32 мм|269|13132|119,00|111,00|119,00

1|Набор торцевых головок|262|13526|995,00|975|995,00||| Matrix Master, 1/2", 10 - 24 мм <span class=art>арт. 13526</span>|<UL><LI>Состоит из ключа-трещотки, удлинителя 125 мм и 10 головок с шестигранным зевом и посадочным местом для присоединительного квадрата 1/2":<br>10; 11; 12; 13; 14; 15; 17; 19; 22; 24 мм.<LI>Инструменты выполнены из высококачественной стали и имеют хромоникелевое покрытие.<LI>Поставляется в металлическом кейсе.</UL>||/img/pic/keys/small/13526.jpg|/img/pic/keys/big/jpg

1|Ключ-трещотка GROSS "Comfort" 1/4 "|265|14086|395|375|355||Ключи - трещотки| GROSS "Comfort" CrV с быстрым сбросом|<UL><LI>Изготовлены из хромванадиевой стали и покрыты полипропиленом.<LI>Трещоточный механизм с реверсом и 72 зубьями обеспечивает исключительную мягкость и плавность в работе.<LI>Имеет удобную запатентованную рукоятку эргономичной формы.</UL>||/img/pic/keys/small/14082.jpg|/img/pic/keys/big/jpg
0|Ключ-трещотка GROSS "Comfort" 3/8 "|265|14084|475|455|444
0|Ключ-трещотка GROSS "Comfort" 1/2 "|265|14082|595|565|535
1|УДЛИНИТЕЛЬ|265|13908|149|142|138||Удлинитель| STELS, 250 мм, 1/2 ", CrV <span class=art>арт. 13908</span>|<UL><LI>Изготовлен из хромованадиевой стали.<LI>Имеет матовое хромовое покрытие.<LI>Посадочное место и присоединительный квадрат 1/2 дюйма с шариковым фиксатором.</UL>||/img/pic/keys/small/13908.jpg|/img/pic/keys/big/jpg
