1|Лента барьерная|114||75.00|69.00||| 75&nbsp;мм&nbsp;x&nbsp;100&nbsp;м "CYCLONE"|||/img/pic/strhoz/small/Bariernaja lenta CYCLONE.jpg|/img/pic/strhoz/big/Bariernaja lenta CYCLONE.jpg
1|Шнурка строительная|114||22,00|19,00||||||/img/pic/strhoz/small/shnurka stroitelnaja.jpg|/img/pic/strhoz/big/shnurka stroitelnaja.jpg

1|Скотч прозрачный 48&nbsp;мм&nbsp;x&nbsp; 66&nbsp;м;&nbsp;43&nbsp;мкм|115|TR6636|33.00|29||Скотч|, ширина 48&nbsp;мм, толщина 43&nbsp;мкм|Цена за один ролик.||/img/pic/strhoz/small/Scotch prozrach.jpg|/img/pic/strhoz/big/Scotch prozrach.jpg
#0|Скотч коричневый 48&nbsp;мм&nbsp;x&nbsp; 66&nbsp;м;&nbsp;43&nbsp;мкм|115|TB06636|35.00|-
#0|Скотч коричневый 48&nbsp;мм&nbsp;x&nbsp;120&nbsp;м;&nbsp;43&nbsp;мкм|115|TB12024|69.00|-
0|Скотч коричневый 48&nbsp;мм&nbsp;x&nbsp; 66&nbsp;м;&nbsp;43&nbsp;мкм TORNADO|115|TTB66|35.00|-|norow
1|Скотч армированный 50&nbsp;мм&nbsp;x&nbsp; 10&nbsp;м|115|02-0-9-502|69.00|59||Скотч армированный серый| CYCLONE|Армированная лента &mdash; это односторонняя клейкая лента на полипропиленовой основе, армированная продольно и поперечно полиэстровым тканевым волокном, покрытым специальным слоем высококачественного клея hot melt.<DL><DT>Толщина пленки: <DD>80 мкм<DT>Плотность клеевого слоя: <DD>45 г / кв. м<DT>Клейкость к стали: <DD>17,4 Н / 25 мм<DT>Удлинение при разрыве: <DD>170 &plusmn; 5%<DT>Термоустойчивость: <DD>60 &deg; С</DL><p><span class="addt">Цена за один ролик.||/img/pic/strhoz/small/Scotch ARMIROVANY.jpg|/img/pic/strhoz/big/Scotch ARMIROVANY.jpg
0|Скотч армированный 50&nbsp;мм&nbsp;x&nbsp; 25&nbsp;м|115|02-0-9-504|99.00 | 89
0|Скотч армированный 50&nbsp;мм&nbsp;x&nbsp; 50&nbsp;м|115|02-0-9-503|175.00|166
1|Скотч армированный 48&nbsp;мм&nbsp;x&nbsp;50&nbsp;м|115|88889|289.00|278||| (серебро) <span class=art>арт. 88889</span>|Лента клейкая армированная алюминием обеспечивает надежное соединение стыков и швов при термоизоляции. Термостойкая и морозоустойчивая. Может использоваться в банях, саунах, системах кондиционирования.<span class="addt">Цена за один ролик.||/img/pic/strhoz/small/88889.jpg|/img/pic/strhoz/big/jpg
0|Скотч|115|T|35.00|-|norow
