## 62+71+14+18+45 диам. + длины + 3ц
# 548|Болт оцинкованный DIN 933, шестигранная головка, полная резьба
 1|М6 |548||М6 |||||norow mult9|Болт оцинкованный| DIN 933, шестигранная головка, полная резьба|<abbr title="Предел прочности на растяжение: 500 МПа;&#xa;Относительный предел текучести: 0.8;&#xa;Предельная нагрузка = 500 МПа x 0.8 = 400 МПа.">Класс прочности 5.8</abbr>.<br><br><b>Цена за 1 кг.</b>||/img/pic/metrkr/small/Bolt Zn Polnaja rezba.jpg|/img/pic/metrkr/big/Bolt Zn Polnaja rezba.jpg
 0|М6 |548||М6 |||||subhead
 0|Болт 24&times;200 DIN 933, оцинкованный, полная резьба|548||24&times;200|154,85|146,53|138,35
 0|Болт 24&times;220 DIN 933, оцинкованный, полная резьба|548||24&times;220|154,85|146,53|138,35
 0|Болт 24&times;240 DIN 933, оцинкованный, полная резьба|548||24&times;240|154,85|146,53|138,35
 1|М6 |548||М6 |||||norow mult9|Болт оцинкованный| DIN 933, шестигранная головка, полная резьба|Цена за 1 кг||/img/pic/metrkr/small/Bolt Zn Polnaja rezba.jpg|/img/pic/metrkr/big/Bolt Zn Polnaja rezba.jpg
 0|М30|548||М30|||||subhead
 0|Болт 30&times; 40 DIN 933, оцинкованный, полная резьба|548||30&times; 40|202,23|188,89|181,44
 0|Болт 30&times;120 DIN 933, оцинкованный, полная резьба|548||30&times;120|202,23|188,89|181,44
 0|Болт 30&times;130 DIN 933, оцинкованный, полная резьба|548||30&times;130|202,23|188,89|181,44
 0|Болт 30&times;180 DIN 933, оцинкованный, полная резьба|548||30&times;180|202,23|188,89|181,44
 1|М36|548||М36|||||mult9 next subhead
 0|Болт 36&times;220 DIN 933, оцинкованный, полная резьба|548||36&times;220|202,23|188,89|181,44
 1|М42|548||М42|||||mult9 next subhead
 0|Болт 42&times;220 DIN 933, оцинкованный, полная резьба|548||42&times;220|202,23|188,89|181,44

###########
# 35|Болт оцинкованный DIN 933, шестигранная головка, полная резьба
 1|Болты оцинкованные  6 мм (М6), 1 кг |35| 6 мм (М6) ||115,00|105,00| 98,00||norow nocenter|Болт оцинкованный| DIN 933, шестигранная головка, полная резьба|<abbr title="Предел прочности на растяжение: 500 МПа;&#xa;Относительный предел текучести: 0.8;&#xa;Предельная нагрузка = 500 МПа x 0.8 = 400 МПа.">Класс прочности 5.8</abbr>.<br><br><b>Цена за 1 кг.</b>||/img/pic/metrkr/small/Bolt Zn Polnaja rezba.jpg|/img/pic/metrkr/big/Bolt Zn Polnaja rezba.jpg
 0|Болты оцинкованные  6 мм (М6), 1 кг |35| 6 мм (М6) |14, 20, 25, 30, 35, 40, 50                                                                        |128,46|125,51|119,64
 0|Болты оцинкованные  6 мм (М6), 1 кг |35| 6 мм (М6) |                            55, 60, 70, 100                                                       |128,46|125,51|119,64
 0|Болты оцинкованные  8 мм (М8), 1 кг |35| 8 мм (М8) |16, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80                                            |128,46|125,51|119,64
 0|Болты оцинкованные  8 мм (М8), 1 кг |35| 8 мм (М8) |                                                            90, 100, 150                          |128,46|125,51|119,64
 0|Болты оцинкованные 10 мм (М10), 1 кг|35|10 мм (М10)|    20, 25, 30, 35, 40, 45, 50, 55, 60,     70, 75, 80,         100                               |128,46|125,51|119,64
 0|Болты оцинкованные 10 мм (М10), 1 кг|35|10 мм (М10)|                                                                     120, 130, 190                |128,46|125,51|119,64
 0|Болты оцинкованные 12 мм (М12), 1 кг|35|12 мм (М12)|    20, 25, 30, 35, 40, 45, 50, 55, 60,     70,     80,     90, 100, 110                          |128,46|125,51|119,64
 0|Болты оцинкованные 12 мм (М12), 1 кг|35|12 мм (М12)|                                                                          140, 150, 160           |128,46|125,51|119,64
 0|Болты оцинкованные 14 мм (М14), 1 кг|35|14 мм (М14)|            30, 35, 40,     50,     60,     70,     80,     90, 100                               |128,46|125,51|119,64
 0|Болты оцинкованные 14 мм (М14), 1 кг|35|14 мм (М14)|                                                                     120, 140                     |128,46|125,51|119,64
 0|Болты оцинкованные 16 мм (М16), 1 кг|35|16 мм (М16)|                    40, 45, 50,     60, 65, 70, 75, 80,     90, 100, 110, 120                     |128,46|125,51|119,64
 0|Болты оцинкованные 16 мм (М16), 1 кг|35|16 мм (М16)|                                                                               130, 140, 150, 200 |128,46|125,51|119,64
 0|Болты оцинкованные 18 мм (М18), 1 кг|35|18 мм (М18)|                                                    80, 85, 90, 100, 110, 120, 150                |128,46|125,51|119,64
 0|Болты оцинкованные 20 мм (М20), 1 кг|35|20 мм (М20)|                    40,         55  60, 65, 70, 75, 80, 85, 90, 100, 110, 120, 140, 160, 200      |128,46|125,51|119,64
 0|Болты оцинкованные 22 мм (М22), 1 кг|35|22 мм (М22)|                                                                100&nbsp;                         |128,46|125,51|119,64
 0|Болты оцинкованные 24 мм (М24), 1 кг|35|24 мм (М24)|                                            70,     80,     90, 100,      120, 130, 200, 220, 240 |128,46|125,51|119,64
 0|Болты оцинкованные 30 мм (М30), 1 кг|35|30 мм (М30)|                    40,                                                   120, 130, 180           |167,75|161,79|156,89
 0|Болты оцинкованные 36 мм (М36), 1 кг|35|36 мм (М36)|                                                                                         220&nbsp;|167,75|161,79|156,89
 0|Болты оцинкованные 42 мм (М42), 1 кг|35|42 мм (М42)|                                                                                         220&nbsp;|167,75|161,79|156,89

#  6  8 10 12 14 16  18  20  22  24| 30  36  42
# 12 29 47 66 77 93 102 118 120 129|133 134 135
# 12 17 18 19 11 16   9  16   2   9|  4   1   1


########################
<br><h1 style="text-align:center">Справочно: Примерное количество болтов DIN 933 в 1 кг</h1>
<table class="tab mult9">
  <tr><th>Дли-<br>на,<br>мм<th>К-во<br>в<br>1 кг
  <tr class="subhead"><td colspan=2> M6
  <tr><td> 14<td><b>210</b>
  <tr><td> 16<td><b>195</b>
  <tr><td> 20<td><b>170</b>
  <tr><td> 25<td><b>150</b>
  <tr><td> 30<td><b>130</b>
  <tr><td> 35<td><b>120</b>
  <tr><td> 40<td><b>110</b>
  <tr><td> 45<td><b>100</b>
  <tr><td> 50<td><b> 91</b>
  <tr><td> 55<td><b> 84</b>
  <tr><td> 60<td><b> 79</b>
  <tr><td> 65<td><b> 74</b>
  <tr><td> 70<td><b> 69</b>
  <tr><td> 75<td><b> 65</b>
  <tr><td> 80<td><b> 62</b>
  <tr><td> 90<td><b> 55</b>
  <tr><td>100<td><b> 50</b>
  <tr><td>110<td><b> 46</b>
  <tr><td>120<td><b> 43</b>
  <tr><td>130<td><b> 40</b>
  <tr><td>140<td><b> 37</b>
  <tr><td>150<td><b> 35</b>
</table>
<table class="tab mult9">
  <tr><th>Дли-<br>на,<br>мм<th>К-во<br>в<br>1 кг
  <tr class="subhead"><td colspan=2> M8
  <tr><td> 14<td><b>95</b>
  <tr><td> 16<td><b>90</b>
  <tr><td> 20<td><b>81</b>
  <tr><td> 25<td><b>72</b>
  <tr><td> 30<td><b>65</b>
  <tr><td> 35<td><b>58</b>
  <tr><td> 40<td><b>53</b>
  <tr><td> 45<td><b>49</b>
  <tr><td> 50<td><b>46</b>
  <tr><td> 55<td><b>43</b>
  <tr><td> 60<td><b>40</b>
  <tr><td> 65<td><b>38</b>
  <tr><td> 70<td><b>36</b>
  <tr><td> 75<td><b>34</b>
  <tr><td> 80<td><b>32</b>
  <tr><td> 90<td><b>29</b>
  <tr><td>100<td><b>27</b>
  <tr><td>110<td><b>25</b>
  <tr><td>120<td><b>23</b>
  <tr><td>130<td><b>22</b>
  <tr><td>140<td><b>21</b>
  <tr><td>150<td><b>19</b>
</table>
<table class="tab mult9">
  <tr><th>Дли-<br>на,<br>мм<th>К-во<br>в<br>1 кг
  <tr class="subhead"><td colspan=2> M10
  <tr><td> 20<td><b>47</b>
  <tr><td> 25<td><b>42</b>
  <tr><td> 30<td><b>39</b>
  <tr><td> 35<td><b>35</b>
  <tr><td> 40<td><b>32</b>
  <tr><td> 45<td><b>30</b>
  <tr><td> 50<td><b>28</b>
  <tr><td> 55<td><b>26</b>
  <tr><td> 60<td><b>24</b>
  <tr><td> 65<td><b>23</b>
  <tr><td> 70<td><b>22</b>
  <tr><td> 75<td><b>21</b>
  <tr><td> 80<td><b>20</b>
  <tr><td> 85<td><b>19</b>
  <tr><td> 90<td><b>18</b>
  <tr><td>100<td><b>16</b>
  <tr><td>110<td><b>15</b>
  <tr><td>120<td><b>14</b>
  <tr><td>130<td><b>13</b>
  <tr><td>140<td><b>12</b>
  <tr><td>150<td><b>12</b>
  <tr><td>190<td><b>10</b>
</table>
<table class="tab mult9">
  <tr><th>Дли-<br>на,<br>мм<th>К-во<br>в<br>1 кг
  <tr class="subhead"><td colspan=2> M12
  <tr><td> 20<td><b>32</b>
  <tr><td> 25<td><b>29</b>
  <tr><td> 30<td><b>27</b>
  <tr><td> 35<td><b>24</b>
  <tr><td> 40<td><b>22</b>
  <tr><td> 45<td><b>21</b>
  <tr><td> 50<td><b>19</b>
  <tr><td> 55<td><b>18</b>
  <tr><td> 60<td><b>17</b>
  <tr><td> 65<td><b>16</b>
  <tr><td> 70<td><b>15</b>
  <tr><td> 75<td><b>14</b>
  <tr><td> 80<td><b>14</b>
  <tr><td> 85<td><b>13</b>
  <tr><td> 90<td><b>12</b>
  <tr><td>100<td><b>11</b>
  <tr><td>110<td><b>11</b>
  <tr><td>120<td><b>10</b>
  <tr><td>130<td><b> 9</b>
  <tr><td>140<td><b> 9</b>
  <tr><td>150<td><b> 8</b>
  <tr><td>160<td><b> 8</b>
</table>
<table class="tab mult9">
  <tr><th>Дли-<br>на,<br>мм<th>К-во<br>в<br>1 кг
  <tr class="subhead"><td colspan=2> M14
  <tr><td> 20<td><b>21</b>
  <tr><td> 25<td><b>19</b>
  <tr><td> 30<td><b>18</b>
  <tr><td> 35<td><b>16</b>
  <tr><td> 40<td><b>15</b>
  <tr><td> 45<td><b>14</b>
  <tr><td> 50<td><b>13</b>
  <tr><td> 55<td><b>12</b>
  <tr><td> 60<td><b>11</b>
  <tr><td> 65<td><b>11</b>
  <tr><td> 70<td><b>10</b>
  <tr><td> 75<td><b>10</b>
  <tr><td> 80<td><b> 9</b>
  <tr><td> 85<td><b> 9</b>
  <tr><td> 90<td><b> 8</b>
  <tr><td>100<td><b> 8</b>
  <tr><td>110<td><b> 7</b>
  <tr><td>120<td><b> 7</b>
  <tr><td>130<td><b> 6</b>
  <tr><td>140<td><b> 6</b>
  <tr><td>150<td><b> 6</b>
  <tr><td>160<td><b> 5</b>
</table>
<table class="tab mult9">
  <tr><th>Дли-<br>на,<br>мм<th>К-во<br>в<br>1 кг
  <tr class="subhead"><td colspan=2> M16
  <tr><td> 40<td><b>11.1</b>
  <tr><td> 45<td><b>10.3</b>
  <tr><td> 50<td><b> 9.7</b>
  <tr><td> 55<td><b> 9.1</b>
  <tr><td> 60<td><b> 8.5</b>
  <tr><td> 65<td><b> 8.1</b>
  <tr><td> 70<td><b> 7.7</b>
  <tr><td> 75<td><b> 7.3</b>
  <tr><td> 80<td><b> 6.9</b>
  <tr><td> 85<td><b> 6.7</b>
  <tr><td> 90<td><b> 6.4</b>
  <tr><td>100<td><b> 5.9</b>
  <tr><td>110<td><b> 5.4</b>
  <tr><td>120<td><b> 5.1</b>
  <tr><td>130<td><b> 4.8</b>
  <tr><td>140<td><b> 4.5</b>
  <tr><td>150<td><b> 4.2</b>
  <tr><td>160<td><b> 4.0</b>
